Date,Actual,Predicted,Model
2022-07-21,0.164823170495574,0.09629696607589722,XGBoost
2022-07-21,0.164823170495574,0.09253519773483276,Hybrid GARCH+ML
2022-07-22,0.18403816241971388,0.09927379626851111,Historical Volatility
2022-07-22,0.18403816241971388,0.1382684408296115,GARCH
2022-07-22,0.18403816241971388,0.10754917661605017,Random Forest
2022-07-22,0.18403816241971388,0.09425285458564758,XGBoost
2022-07-22,0.18403816241971388,0.09232350438833237,Hybrid GARCH+ML
2022-07-25,0.19506624048387608,0.10153187768490272,Historical Volatility
2022-07-25,0.19506624048387608,0.1382684408296115,GARCH
2022-07-25,0.19506624048387608,0.11743233492095637,Random Forest
2022-07-25,0.19506624048387608,0.09872525185346603,XGBoost
2022-07-25,0.19506624048387608,0.10235686600208282,Hybrid GARCH+ML
2022-07-26,0.18459385903065093,0.10921206833325804,Historical Volatility
2022-07-26,0.18459385903065093,0.1382684408296115,GARCH
2022-07-26,0.18459385903065093,0.12355733163104997,Random Forest
2022-07-26,0.18459385903065093,0.11657106131315231,XGBoost
2022-07-26,0.18459385903065093,0.12086553871631622,Hybrid GARCH+ML
2022-07-27,0.1726149325753833,0.1105596649398211,Historical Volatility
2022-07-27,0.1726149325753833,0.1382684408296115,GARCH
2022-07-27,0.1726149325753833,0.12477631179126764,Random Forest
2022-07-27,0.1726149325753833,0.11530116200447083,XGBoost
2022-07-27,0.1726149325753833,0.1242876723408699,Hybrid GARCH+ML
2022-07-28,0.12241544723500485,0.12089918989464096,Historical Volatility
2022-07-28,0.12241544723500485,0.1382684408296115,GARCH
2022-07-28,0.12241544723500485,0.10936193609031043,Random Forest
2022-07-28,0.12241544723500485,0.1013207882642746,XGBoost
2022-07-28,0.12241544723500485,0.10891991853713989,Hybrid GARCH+ML
2022-07-29,0.07716688166681253,0.12405731748803094,Historical Volatility
2022-07-29,0.07716688166681253,0.1382684408296115,GARCH
2022-07-29,0.07716688166681253,0.11392696489593561,Random Forest
2022-07-29,0.07716688166681253,0.09054405242204666,XGBoost
2022-07-29,0.07716688166681253,0.1058976873755455,Hybrid GARCH+ML
2022-08-01,0.05520273643906811,0.12601220307394875,Historical Volatility
2022-08-01,0.05520273643906811,0.1382684408296115,GARCH
2022-08-01,0.05520273643906811,0.11258907048128583,Random Forest
2022-08-01,0.05520273643906811,0.08027427643537521,XGBoost
2022-08-01,0.05520273643906811,0.08965679258108139,Hybrid GARCH+ML
2022-08-02,0.055296770946973495,0.12498950591499307,Historical Volatility
2022-08-02,0.055296770946973495,0.1382684408296115,GARCH
2022-08-02,0.055296770946973495,0.11174592041047736,Random Forest
2022-08-02,0.055296770946973495,0.09889260679483414,XGBoost
2022-08-02,0.055296770946973495,0.10723017901182175,Hybrid GARCH+ML
2022-08-03,0.07256598292988482,0.1226862999557187,Historical Volatility
2022-08-03,0.07256598292988482,0.1382684408296115,GARCH
2022-08-03,0.07256598292988482,0.1078918848136928,Random Forest
2022-08-03,0.07256598292988482,0.09792128205299377,XGBoost
2022-08-03,0.07256598292988482,0.10496325045824051,Hybrid GARCH+ML
2022-08-04,0.07420708389315867,0.12236778692042738,Historical Volatility
2022-08-04,0.07420708389315867,0.1382684408296115,GARCH
2022-08-04,0.07420708389315867,0.10982500729107113,Random Forest
2022-08-04,0.07420708389315867,0.10954877734184265,XGBoost
2022-08-04,0.07420708389315867,0.11540801078081131,Hybrid GARCH+ML
2022-08-05,0.08970755623581109,0.12259301893893138,Historical Volatility
2022-08-05,0.08970755623581109,0.1382684408296115,GARCH
2022-08-05,0.08970755623581109,0.10634463656468247,Random Forest
2022-08-05,0.08970755623581109,0.1087196096777916,XGBoost
2022-08-05,0.08970755623581109,0.11953237652778625,Hybrid GARCH+ML
2022-08-08,0.08710542679065086,0.1224450918190435,Historical Volatility
2022-08-08,0.08710542679065086,0.1382684408296115,GARCH
2022-08-08,0.08710542679065086,0.1144554368517349,Random Forest
2022-08-08,0.08710542679065086,0.11536600440740585,XGBoost
2022-08-08,0.08710542679065086,0.12197132408618927,Hybrid GARCH+ML
2022-08-10,0.08715247223652445,0.11223419465497551,Historical Volatility
2022-08-10,0.08715247223652445,0.1382684408296115,GARCH
2022-08-10,0.08715247223652445,0.11375099245662834,Random Forest
2022-08-10,0.08715247223652445,0.122169129550457,XGBoost
2022-08-10,0.08715247223652445,0.13118281960487366,Hybrid GARCH+ML
2022-08-11,0.10621772773949274,0.10594063562919508,Historical Volatility
2022-08-11,0.10621772773949274,0.1382684408296115,GARCH
2022-08-11,0.10621772773949274,0.11612849776397803,Random Forest
2022-08-11,0.10621772773949274,0.11799805611371994,XGBoost
2022-08-11,0.10621772773949274,0.13775478303432465,Hybrid GARCH+ML
2022-08-12,0.15055702517520145,0.10347330299691426,Historical Volatility
2022-08-12,0.15055702517520145,0.1382684408296115,GARCH
2022-08-12,0.15055702517520145,0.11566668749791419,Random Forest
2022-08-12,0.15055702517520145,0.1149558275938034,XGBoost
2022-08-12,0.15055702517520145,0.13374067842960358,Hybrid GARCH+ML
2022-08-16,0.14601969790072009,0.10352930312277032,Historical Volatility
2022-08-16,0.14601969790072009,0.1382684408296115,GARCH
2022-08-16,0.14601969790072009,0.1135134785048601,Random Forest
2022-08-16,0.14601969790072009,0.11542538553476334,XGBoost
2022-08-16,0.14601969790072009,0.13073395192623138,Hybrid GARCH+ML
2022-09-15,0.17179212217585996,0.10659880908185289,Historical Volatility
2022-09-15,0.17179212217585996,0.12745494729524817,GARCH
2022-09-15,0.17179212217585996,0.14938652430372948,Random Forest
2022-09-15,0.17179212217585996,0.15332159399986267,XGBoost
2022-09-15,0.17179212217585996,0.1744575947523117,Hybrid GARCH+ML
2022-09-16,0.15903447451274028,0.1359685490318493,Historical Volatility
2022-09-16,0.15903447451274028,0.12745494729524817,GARCH
2022-09-16,0.15903447451274028,0.16815062196174108,Random Forest
2022-09-16,0.15903447451274028,0.15935903787612915,XGBoost
2022-09-16,0.15903447451274028,0.17266373336315155,Hybrid GARCH+ML
2022-09-19,0.20116386811234002,0.13299997284834625,Historical Volatility
2022-09-19,0.20116386811234002,0.12745494729524817,GARCH
2022-09-19,0.20116386811234002,0.1421324808377901,Random Forest
2022-09-19,0.20116386811234002,0.13536988198757172,XGBoost
2022-09-19,0.20116386811234002,0.13912203907966614,Hybrid GARCH+ML
2022-09-20,0.18557773877062173,0.13597101562404137,Historical Volatility
2022-09-20,0.18557773877062173,0.12745494729524817,GARCH
2022-09-20,0.18557773877062173,0.13357299946899612,Random Forest
2022-09-20,0.18557773877062173,0.12558627128601074,XGBoost
2022-09-20,0.18557773877062173,0.12730881571769714,Hybrid GARCH+ML
2022-09-21,0.19183564038828246,0.1384100387000094,Historical Volatility
2022-09-21,0.19183564038828246,0.12745494729524817,GARCH
2022-09-21,0.19183564038828246,0.1342816185219864,Random Forest
2022-09-21,0.19183564038828246,0.128456249833107,XGBoost
2022-09-21,0.19183564038828246,0.13617613911628723,Hybrid GARCH+ML
2022-09-22,0.18928122753975468,0.1381965739069757,Historical Volatility
2022-09-22,0.18928122753975468,0.12745494729524817,GARCH
2022-09-22,0.18928122753975468,0.13640929339638194,Random Forest
2022-09-22,0.18928122753975468,0.13361482322216034,XGBoost
2022-09-22,0.18928122753975468,0.13810859620571136,Hybrid GARCH+ML
2022-09-23,0.18469812025310012,0.15005066357076935,Historical Volatility
2022-09-23,0.18469812025310012,0.12745494729524817,GARCH
2022-09-23,0.18469812025310012,0.15051460113504428,Random Forest
2022-09-23,0.18469812025310012,0.1442304253578186,XGBoost
2022-09-23,0.18469812025310012,0.14943000674247742,Hybrid GARCH+ML
2022-09-26,0.15829223145699572,0.16315265527788542,Historical Volatility
2022-09-26,0.15829223145699572,0.12745494729524817,GARCH
2022-09-26,0.15829223145699572,0.1647740390730602,Random Forest
2022-09-26,0.15829223145699572,0.16531378030776978,XGBoost
2022-09-26,0.15829223145699572,0.16477060317993164,Hybrid GARCH+ML
2022-09-27,0.22563378115764307,0.1510108317862836,Historical Volatility
2022-09-27,0.22563378115764307,0.12745494729524817,GARCH
2022-09-27,0.22563378115764307,0.16502166219036105,Random Forest
2022-09-27,0.22563378115764307,0.1795687973499298,XGBoost
2022-09-27,0.22563378115764307,0.18736957013607025,Hybrid GARCH+ML
2022-09-28,0.2181172224143107,0.14476220933591144,Historical Volatility
2022-09-28,0.2181172224143107,0.12745494729524817,GARCH
2022-09-28,0.2181172224143107,0.16699178147509153,Random Forest
2022-09-28,0.2181172224143107,0.18268220126628876,XGBoost
2022-09-28,0.2181172224143107,0.19074498116970062,Hybrid GARCH+ML
2022-09-29,0.21756137672229497,0.13774892210501333,Historical Volatility
2022-09-29,0.21756137672229497,0.12745494729524817,GARCH
2022-09-29,0.21756137672229497,0.16722948555097594,Random Forest
2022-09-29,0.21756137672229497,0.1794874370098114,XGBoost
2022-09-29,0.21756137672229497,0.18471574783325195,Hybrid GARCH+ML
2022-09-30,0.1867367429659172,0.15226192008974812,Historical Volatility
2022-09-30,0.1867367429659172,0.12745494729524817,GARCH
2022-09-30,0.1867367429659172,0.17278054115202696,Random Forest
2022-09-30,0.1867367429659172,0.1844901144504547,XGBoost
2022-09-30,0.1867367429659172,0.19179578125476837,Hybrid GARCH+ML
2022-10-03,0.1969717728261202,0.15637550625819516,Historical Volatility
2022-10-03,0.1969717728261202,0.12745494729524817,GARCH
2022-10-03,0.1969717728261202,0.17326761650591516,Random Forest
2022-10-03,0.1969717728261202,0.18032291531562805,XGBoost
2022-10-03,0.1969717728261202,0.18192505836486816,Hybrid GARCH+ML
2022-10-04,0.12778500452144437,0.1791754073685341,Historical Volatility
2022-10-04,0.12778500452144437,0.12745494729524817,GARCH
2022-10-04,0.12778500452144437,0.15666619752414399,Random Forest
2022-10-04,0.12778500452144437,0.14834459125995636,XGBoost
2022-10-04,0.12778500452144437,0.15020465850830078,Hybrid GARCH+ML
2022-10-06,0.13355581873038533,0.17968866917232548,Historical Volatility
2022-10-06,0.13355581873038533,0.12745494729524817,GARCH
2022-10-06,0.13355581873038533,0.15110065848090307,Random Forest
2022-10-06,0.13355581873038533,0.14901499450206757,XGBoost
2022-10-06,0.13355581873038533,0.14982502162456512,Hybrid GARCH+ML
2022-10-07,0.1511570614943128,0.17718859185352223,Historical Volatility
2022-10-07,0.1511570614943128,0.12745494729524817,GARCH
2022-10-07,0.1511570614943128,0.15435260242282606,Random Forest
2022-10-07,0.1511570614943128,0.14913299679756165,XGBoost
2022-10-07,0.1511570614943128,0.1534346491098404,Hybrid GARCH+ML
2022-10-10,0.15692806603647047,0.17741669111598862,Historical Volatility
2022-10-10,0.15692806603647047,0.12745494729524817,GARCH
2022-10-10,0.15692806603647047,0.16050820756388678,Random Forest
2022-10-10,0.15692806603647047,0.15721534192562103,XGBoost
2022-10-10,0.15692806603647047,0.1619408130645752,Hybrid GARCH+ML
2022-10-11,0.13537166734102518,0.18084806008719287,Historical Volatility
2022-10-11,0.13537166734102518,0.12745494729524817,GARCH
2022-10-11,0.13537166734102518,0.16492919050692986,Random Forest
2022-10-11,0.13537166734102518,0.15607783198356628,XGBoost
2022-10-11,0.13537166734102518,0.16198702156543732,Hybrid GARCH+ML
2022-10-12,0.12260401175886292,0.18412258269126594,Historical Volatility
2022-10-12,0.12260401175886292,0.12745494729524817,GARCH
2022-10-12,0.12260401175886292,0.1833532610305917,Random Forest
2022-10-12,0.12260401175886292,0.17725837230682373,XGBoost
2022-10-12,0.12260401175886292,0.17914357781410217,Hybrid GARCH+ML
2022-10-13,0.11577988418351097,0.1813033456864553,Historical Volatility
2022-10-13,0.11577988418351097,0.12745494729524817,GARCH
2022-10-13,0.11577988418351097,0.16806865025189383,Random Forest
2022-10-13,0.11577988418351097,0.17045646905899048,XGBoost
2022-10-13,0.11577988418351097,0.17592684924602509,Hybrid GARCH+ML
2022-10-14,0.09148327119376026,0.18609385092864594,Historical Volatility
2022-10-14,0.09148327119376026,0.16693001097438748,GARCH
2022-10-14,0.09148327119376026,0.15350621252970392,Random Forest
2022-10-14,0.09148327119376026,0.1500447690486908,XGBoost
2022-10-14,0.09148327119376026,0.15979188680648804,Hybrid GARCH+ML
2022-10-17,0.09763844089227988,0.17659348027563385,Historical Volatility
2022-10-17,0.09763844089227988,0.16693001097438748,GARCH
2022-10-17,0.09763844089227988,0.15827584083872737,Random Forest
2022-10-17,0.09763844089227988,0.16986633837223053,XGBoost
2022-10-17,0.09763844089227988,0.18983906507492065,Hybrid GARCH+ML
2022-10-18,0.07291923841852009,0.17954401261087483,Historical Volatility
2022-10-18,0.07291923841852009,0.16693001097438748,GARCH
2022-10-18,0.07291923841852009,0.14857717803950474,Random Forest
2022-10-18,0.07291923841852009,0.15496277809143066,XGBoost
2022-10-18,0.07291923841852009,0.16963623464107513,Hybrid GARCH+ML
2022-10-19,0.07910337322212083,0.17469073363277968,Historical Volatility
2022-10-19,0.07910337322212083,0.16693001097438748,GARCH
2022-10-19,0.07910337322212083,0.14653737411929865,Random Forest
2022-10-19,0.07910337322212083,0.15308111906051636,XGBoost
2022-10-19,0.07910337322212083,0.17253378033638,Hybrid GARCH+ML
2022-10-20,0.07884416790458856,0.17428435108880988,Historical Volatility
2022-10-20,0.07884416790458856,0.16693001097438748,GARCH
2022-10-20,0.07884416790458856,0.14188900267041618,Random Forest
2022-10-20,0.07884416790458856,0.15096665918827057,XGBoost
2022-10-20,0.07884416790458856,0.174757182598114,Hybrid GARCH+ML
2022-10-21,0.1190949873581503,0.17347433040263247,Historical Volatility
2022-10-21,0.1190949873581503,0.16693001097438748,GARCH
2022-10-21,0.1190949873581503,0.14219732453186085,Random Forest
2022-10-21,0.1190949873581503,0.1552642583847046,XGBoost
2022-10-21,0.1190949873581503,0.17094622552394867,Hybrid GARCH+ML
2022-10-24,0.11428798119818212,0.16368210183124637,Historical Volatility
2022-10-24,0.11428798119818212,0.16693001097438748,GARCH
2022-10-24,0.11428798119818212,0.1316758327043869,Random Forest
2022-10-24,0.11428798119818212,0.1251714527606964,XGBoost
2022-10-24,0.11428798119818212,0.13778546452522278,Hybrid GARCH+ML
2022-10-25,0.11301138236399196,0.1487326675372481,Historical Volatility
2022-10-25,0.11301138236399196,0.16693001097438748,GARCH
2022-10-25,0.11301138236399196,0.1302752814613089,Random Forest
2022-10-25,0.11301138236399196,0.1262839436531067,XGBoost
2022-10-25,0.11301138236399196,0.13988038897514343,Hybrid GARCH+ML
2022-10-27,0.10893319365265126,0.14875192749219884,Historical Volatility
2022-10-27,0.10893319365265126,0.16693001097438748,GARCH
2022-10-27,0.10893319365265126,0.12309105294285301,Random Forest
2022-10-27,0.10893319365265126,0.11785261332988739,XGBoost
2022-10-27,0.10893319365265126,0.13144627213478088,Hybrid GARCH+ML
2022-10-28,0.11004335226298138,0.1430816374765034,Historical Volatility
2022-10-28,0.11004335226298138,0.16693001097438748,GARCH
2022-10-28,0.11004335226298138,0.12095328474817797,Random Forest
2022-10-28,0.11004335226298138,0.11639661341905594,XGBoost
2022-10-28,0.11004335226298138,0.13432683050632477,Hybrid GARCH+ML
2022-10-31,0.07237789865766392,0.1458887542719641,Historical Volatility
2022-10-31,0.07237789865766392,0.16693001097438748,GARCH
2022-10-31,0.07237789865766392,0.11907516108900541,Random Forest
2022-10-31,0.07237789865766392,0.10279342532157898,XGBoost
2022-10-31,0.07237789865766392,0.11640331894159317,Hybrid GARCH+ML
2022-11-01,0.05312696976656584,0.13871574125657965,Historical Volatility
2022-11-01,0.05312696976656584,0.16693001097438748,GARCH
2022-11-01,0.05312696976656584,0.09113377830895228,Random Forest
2022-11-01,0.05312696976656584,0.08794818818569183,XGBoost
2022-11-01,0.05312696976656584,0.09512237459421158,Hybrid GARCH+ML
2022-11-02,0.0691069922825203,0.12919026694874242,Historical Volatility
2022-11-02,0.0691069922825203,0.16693001097438748,GARCH
2022-11-02,0.0691069922825203,0.1002711615203443,Random Forest
2022-11-02,0.0691069922825203,0.0949331521987915,XGBoost
2022-11-02,0.0691069922825203,0.10278398543596268,Hybrid GARCH+ML
2022-11-03,0.14276730240148777,0.10832346512926284,Historical Volatility
2022-11-03,0.14276730240148777,0.16693001097438748,GARCH
2022-11-03,0.14276730240148777,0.104797600766203,Random Forest
2022-11-03,0.14276730240148777,0.1017235592007637,XGBoost
2022-11-03,0.14276730240148777,0.10482436418533325,Hybrid GARCH+ML
2022-11-04,0.14073258449768952,0.10835981633967567,Historical Volatility
2022-11-04,0.14073258449768952,0.16693001097438748,GARCH
2022-11-04,0.14073258449768952,0.10061888872819909,Random Forest
2022-11-04,0.14073258449768952,0.09750952571630478,XGBoost
2022-11-04,0.14073258449768952,0.10286211222410202,Hybrid GARCH+ML
2022-11-07,0.13967191737311954,0.10801334582778215,Historical Volatility
2022-11-07,0.13967191737311954,0.16693001097438748,GARCH
2022-11-07,0.13967191737311954,0.10104369283581668,Random Forest
2022-11-07,0.13967191737311954,0.10073823481798172,XGBoost
2022-11-07,0.13967191737311954,0.10994905233383179,Hybrid GARCH+ML
2022-11-09,0.13854302771535612,0.10673508430151718,Historical Volatility
2022-11-09,0.13854302771535612,0.16693001097438748,GARCH
2022-11-09,0.13854302771535612,0.10780918311975815,Random Forest
2022-11-09,0.13854302771535612,0.10451621562242508,XGBoost
2022-11-09,0.13854302771535612,0.11450721323490143,Hybrid GARCH+ML
2022-11-10,0.13147270156528867,0.0920683221593289,Historical Volatility
2022-11-10,0.13147270156528867,0.16693001097438748,GARCH
2022-11-10,0.13147270156528867,0.109426325082826,Random Forest
2022-11-10,0.13147270156528867,0.10715889930725098,XGBoost
2022-11-10,0.13147270156528867,0.12165338546037674,Hybrid GARCH+ML
2022-11-11,0.041655774673369304,0.10448639582782367,Historical Volatility
2022-11-11,0.041655774673369304,0.16693001097438748,GARCH
2022-11-11,0.041655774673369304,0.09976463963037598,Random Forest
2022-11-11,0.041655774673369304,0.08968572318553925,XGBoost
2022-11-11,0.041655774673369304,0.09556247293949127,Hybrid GARCH+ML
2022-11-14,0.07056231030188058,0.0994380451305884,Historical Volatility
2022-11-14,0.07056231030188058,0.16693001097438748,GARCH
2022-11-14,0.07056231030188058,0.10393874822229705,Random Forest
2022-11-14,0.07056231030188058,0.10084890574216843,XGBoost
2022-11-14,0.07056231030188058,0.10643433034420013,Hybrid GARCH+ML
2022-11-15,0.07235386293403505,0.09664052433951291,Historical Volatility
2022-11-15,0.07235386293403505,0.1373226734905997,GARCH
2022-11-15,0.07235386293403505,0.09942137506349687,Random Forest
2022-11-15,0.07235386293403505,0.09160230308771133,XGBoost
2022-11-15,0.07235386293403505,0.09470479935407639,Hybrid GARCH+ML
2022-11-16,0.07286716578203369,0.09608731390664778,Historical Volatility
2022-11-16,0.07286716578203369,0.1373226734905997,GARCH
2022-11-16,0.07286716578203369,0.09975004824324371,Random Forest
2022-11-16,0.07286716578203369,0.09239813685417175,XGBoost
2022-11-16,0.07286716578203369,0.0954035073518753,Hybrid GARCH+ML
2022-11-17,0.10808966266860837,0.09511993877164916,Historical Volatility
2022-11-17,0.10808966266860837,0.1373226734905997,GARCH
2022-11-17,0.10808966266860837,0.10207813743362959,Random Forest
2022-11-17,0.10808966266860837,0.10203129053115845,XGBoost
2022-11-17,0.10808966266860837,0.10298747569322586,Hybrid GARCH+ML
2022-11-18,0.10773609959907825,0.09634033301860796,Historical Volatility
2022-11-18,0.10773609959907825,0.1373226734905997,GARCH
2022-11-18,0.10773609959907825,0.10516110374238455,Random Forest
2022-11-18,0.10773609959907825,0.10757014155387878,XGBoost
2022-11-18,0.10773609959907825,0.11793266236782074,Hybrid GARCH+ML
2022-11-21,0.09309463154883449,0.10298755593485646,Historical Volatility
2022-11-21,0.09309463154883449,0.1373226734905997,GARCH
2022-11-21,0.09309463154883449,0.10774014379330307,Random Forest
2022-11-21,0.09309463154883449,0.10853368043899536,XGBoost
2022-11-21,0.09309463154883449,0.12135639786720276,Hybrid GARCH+ML
2022-11-22,0.08962602329695127,0.10344112745183515,Historical Volatility
2022-11-22,0.08962602329695127,0.1373226734905997,GARCH
2022-11-22,0.08962602329695127,0.10246319863881367,Random Forest
2022-11-22,0.08962602329695127,0.10493981838226318,XGBoost
2022-11-22,0.08962602329695127,0.11966116726398468,Hybrid GARCH+ML
2022-11-23,0.10388963115891102,0.1001955145316979,Historical Volatility
2022-11-23,0.10388963115891102,0.1373226734905997,GARCH
2022-11-23,0.10388963115891102,0.10319551517781794,Random Forest
2022-11-23,0.10388963115891102,0.10449115186929703,XGBoost
2022-11-23,0.10388963115891102,0.11943751573562622,Hybrid GARCH+ML
2022-11-24,0.06475264558880016,0.10415851327440333,Historical Volatility
2022-11-24,0.06475264558880016,0.1373226734905997,GARCH
2022-11-24,0.06475264558880016,0.10737299435087769,Random Forest
2022-11-24,0.06475264558880016,0.10216405987739563,XGBoost
2022-11-24,0.06475264558880016,0.11063043028116226,Hybrid GARCH+ML
2022-11-25,0.07754688946796273,0.10383803931568987,Historical Volatility
2022-11-25,0.07754688946796273,0.1373226734905997,GARCH
2022-11-25,0.07754688946796273,0.10744606246075145,Random Forest
2022-11-25,0.07754688946796273,0.108991339802742,XGBoost
2022-11-25,0.07754688946796273,0.11330339312553406,Hybrid GARCH+ML
2022-11-28,0.07516913765778147,0.10382945172865475,Historical Volatility
2022-11-28,0.07516913765778147,0.1373226734905997,GARCH
2022-11-28,0.07516913765778147,0.10375285555709228,Random Forest
2022-11-28,0.07516913765778147,0.10602813214063644,XGBoost
2022-11-28,0.07516913765778147,0.11390332877635956,Hybrid GARCH+ML
2022-11-29,0.0754704044992107,0.09632281496166226,Historical Volatility
2022-11-29,0.0754704044992107,0.1373226734905997,GARCH
2022-11-29,0.0754704044992107,0.10535800916768609,Random Forest
2022-11-29,0.0754704044992107,0.11087223887443542,XGBoost
2022-11-29,0.0754704044992107,0.10876579582691193,Hybrid GARCH+ML
2022-11-30,0.0619723588628577,0.09643380753479815,Historical Volatility
2022-11-30,0.0619723588628577,0.1373226734905997,GARCH
2022-11-30,0.0619723588628577,0.09511816848156536,Random Forest
2022-11-30,0.0619723588628577,0.09265657514333725,XGBoost
2022-11-30,0.0619723588628577,0.0955883339047432,Hybrid GARCH+ML
2022-12-01,0.061400239557630104,0.0945819399483616,Historical Volatility
2022-12-01,0.061400239557630104,0.1373226734905997,GARCH
2022-12-01,0.061400239557630104,0.09933546172369428,Random Forest
2022-12-01,0.061400239557630104,0.09275898337364197,XGBoost
2022-12-01,0.061400239557630104,0.09882224351167679,Hybrid GARCH+ML
2022-12-02,0.060744328411128715,0.09820469432482395,Historical Volatility
2022-12-02,0.060744328411128715,0.1373226734905997,GARCH
2022-12-02,0.060744328411128715,0.10113505535705594,Random Forest
2022-12-02,0.060744328411128715,0.09715094417333603,XGBoost
2022-12-02,0.060744328411128715,0.10691552609205246,Hybrid GARCH+ML
2022-12-05,0.06071560280144582,0.09809512082703516,Historical Volatility
2022-12-05,0.06071560280144582,0.1373226734905997,GARCH
2022-12-05,0.06071560280144582,0.1050319170607318,Random Forest
2022-12-05,0.06071560280144582,0.09990370273590088,XGBoost
2022-12-05,0.06071560280144582,0.1095820739865303,Hybrid GARCH+ML
2022-12-06,0.07067020058472519,0.0987216543266096,Historical Volatility
2022-12-06,0.07067020058472519,0.1373226734905997,GARCH
2022-12-06,0.07067020058472519,0.10220846132688777,Random Forest
2022-12-06,0.07067020058472519,0.10035290569067001,XGBoost
2022-12-06,0.07067020058472519,0.1128392219543457,Hybrid GARCH+ML
2022-12-07,0.0663772230237838,0.09989470046794983,Historical Volatility
2022-12-07,0.0663772230237838,0.1373226734905997,GARCH
2022-12-07,0.0663772230237838,0.10325256995786415,Random Forest
2022-12-07,0.0663772230237838,0.10631068795919418,XGBoost
2022-12-07,0.0663772230237838,0.11990182846784592,Hybrid GARCH+ML
2022-12-08,0.11353543565803802,0.09513799945814057,Historical Volatility
2022-12-08,0.11353543565803802,0.1373226734905997,GARCH
2022-12-08,0.11353543565803802,0.10840416771200162,Random Forest
2022-12-08,0.11353543565803802,0.10533331334590912,XGBoost
2022-12-08,0.11353543565803802,0.12060078978538513,Hybrid GARCH+ML
2022-12-09,0.11923890115900974,0.07760466921249007,Historical Volatility
2022-12-09,0.11923890115900974,0.1373226734905997,GARCH
2022-12-09,0.11923890115900974,0.11444756719224795,Random Forest
2022-12-09,0.11923890115900974,0.12816855311393738,XGBoost
2022-12-09,0.11923890115900974,0.14495281875133514,Hybrid GARCH+ML
2022-12-12,0.13286471426611246,0.07741319654308375,Historical Volatility
2022-12-12,0.13286471426611246,0.1373226734905997,GARCH
2022-12-12,0.13286471426611246,0.11241833377588588,Random Forest
2022-12-12,0.13286471426611246,0.11743128299713135,XGBoost
2022-12-12,0.13286471426611246,0.1382872313261032,Hybrid GARCH+ML
2022-12-13,0.1266397616694479,0.07889020376539878,Historical Volatility
2022-12-13,0.1266397616694479,0.11292645794035813,GARCH
2022-12-13,0.1266397616694479,0.10753583324177363,Random Forest
2022-12-13,0.1266397616694479,0.11475033313035965,XGBoost
2022-12-13,0.1266397616694479,0.13230493664741516,Hybrid GARCH+ML
2022-12-14,0.1444403154373295,0.07928683929842263,Historical Volatility
2022-12-14,0.1444403154373295,0.11292645794035813,GARCH
2022-12-14,0.1444403154373295,0.10502233474094037,Random Forest
2022-12-14,0.1444403154373295,0.1088624820113182,XGBoost
2022-12-14,0.1444403154373295,0.11347009241580963,Hybrid GARCH+ML
2022-12-15,0.1132118653079424,0.09247895775502898,Historical Volatility
2022-12-15,0.1132118653079424,0.11292645794035813,GARCH
2022-12-15,0.1132118653079424,0.12623279333872925,Random Forest
2022-12-15,0.1132118653079424,0.1336871236562729,XGBoost
2022-12-15,0.1132118653079424,0.14927974343299866,Hybrid GARCH+ML
2022-12-16,0.16022162035147516,0.09667787099299092,Historical Volatility
2022-12-16,0.16022162035147516,0.11292645794035813,GARCH
2022-12-16,0.16022162035147516,0.12625479444397322,Random Forest
2022-12-16,0.16022162035147516,0.13018155097961426,XGBoost
2022-12-16,0.16022162035147516,0.14587204158306122,Hybrid GARCH+ML
2022-12-19,0.17035271736664398,0.09617038458825852,Historical Volatility
2022-12-19,0.17035271736664398,0.11292645794035813,GARCH
2022-12-19,0.17035271736664398,0.11648374465215193,Random Forest
2022-12-19,0.17035271736664398,0.11424954980611801,XGBoost
2022-12-19,0.17035271736664398,0.1257811039686203,Hybrid GARCH+ML
2022-12-20,0.17599354835186357,0.09543657981919976,Historical Volatility
2022-12-20,0.17599354835186357,0.11292645794035813,GARCH
2022-12-20,0.17599354835186357,0.1232372864402266,Random Forest
2022-12-20,0.17599354835186357,0.11628197133541107,XGBoost
2022-12-20,0.17599354835186357,0.13465633988380432,Hybrid GARCH+ML
2022-12-21,0.16051807283133523,0.10242759115148645,Historical Volatility
2022-12-21,0.16051807283133523,0.11292645794035813,GARCH
2022-12-21,0.16051807283133523,0.12858411741053194,Random Forest
2022-12-21,0.16051807283133523,0.12681542336940765,XGBoost
2022-12-21,0.16051807283133523,0.1394234001636505,Hybrid GARCH+ML
2022-12-22,0.16030261125271972,0.09278294052733085,Historical Volatility
2022-12-22,0.16030261125271972,0.11292645794035813,GARCH
2022-12-22,0.16030261125271972,0.1333418460354606,Random Forest
2022-12-22,0.16030261125271972,0.145045205950737,XGBoost
2022-12-22,0.16030261125271972,0.16209349036216736,Hybrid GARCH+ML
2022-12-23,0.10381594686617338,0.10976417046379053,Historical Volatility
2022-12-23,0.10381594686617338,0.11292645794035813,GARCH
2022-12-23,0.10381594686617338,0.14411060727676098,Random Forest
2022-12-23,0.10381594686617338,0.14460909366607666,XGBoost
2022-12-23,0.10381594686617338,0.15038901567459106,Hybrid GARCH+ML
2022-12-26,0.07274922206886432,0.11892693301448946,Historical Volatility
2022-12-26,0.07274922206886432,0.11292645794035813,GARCH
